original_word,new_word,case_variations,starting_letter,offset,direction
abgelaufenen,LUPFT,"['abgeLAUFEnen', 'AbgeLAUFEnen', 'aBgeLAUFEnen', 'ABgeLAUFEnen', 'abGeLAUFEnen', 'AbGeLAUFEnen', 'aBGeLAUFEnen', 'ABGeLAUFEnen', 'abgELAUFEnen', 'AbgELAUFEnen', 'aBgELAUFEnen', 'ABgELAUFEnen', 'abGELAUFEnen', 'AbGELAUFEnen', 'aBGELAUFEnen', 'ABGELAUFEnen', 'abgeLAUFEnEn', 'AbgeLAUFEnEn', 'aBgeLAUFEnEn', 'ABgeLAUFEnEn', 'abGeLAUFEnEn', 'AbGeLAUFEnEn', 'aBGeLAUFEnEn', 'ABGeLAUFEnEn', 'abgELAUFEnEn', 'AbgELAUFEnEn', 'aBgELAUFEnEn', 'ABgELAUFEnEn', 'abGELAUFEnEn', 'AbGELAUFEnEn', 'aBGELAUFEnEn', 'ABGELAUFEnEn', 'abgeLAUFEneN', 'AbgeLAUFEneN', 'aBgeLAUFEneN', 'ABgeLAUFEneN', 'abGeLAUFEneN', 'AbGeLAUFEneN', 'aBGeLAUFEneN', 'ABGeLAUFEneN', 'abgELAUFEneN', 'AbgELAUFEneN', 'aBgELAUFEneN', 'ABgELAUFEneN', 'abGELAUFEneN', 'AbGELAUFEneN', 'aBGELAUFEneN', 'ABGELAUFEneN', 'abgeLAUFEnEN', 'AbgeLAUFEnEN', 'aBgeLAUFEnEN', 'ABgeLAUFEnEN', 'abGeLAUFEnEN', 'AbGeLAUFEnEN', 'aBGeLAUFEnEN', 'ABGeLAUFEnEN', 'abgELAUFEnEN', 'AbgELAUFEnEN', 'aBgELAUFEnEN', 'ABgELAUFEnEN', 'abGELAUFEnEN', 'AbGELAUFEnEN', 'aBGELAUFEnEN', 'ABGELAUFEnEN']",3,3,reverse
sanftere,TITEL,"['SanfTERE', 'SAnfTERE', 'SaNfTERE', 'SANfTERE', 'SanFTERE', 'SAnFTERE', 'SaNFTERE', 'SANFTERE']",3,3,reverse
sanftere,TITELN,"['SanFTERE', 'SAnFTERE', 'SaNFTERE', 'SANFTERE']",2,3,reverse
verätzung,NUKED,"['VeräTZUNG', 'VEräTZUNG', 'VeRäTZUNG', 'VERäTZUNG', 'VerÄTZUNG', 'VErÄTZUNG', 'VeRÄTZUNG', 'VERÄTZUNG']",3,3,reverse
bettelverbot,TEETH,"['bETTELverbot', 'BETTELverbot', 'bETTELvErbot', 'BETTELvErbot', 'bETTELveRbot', 'BETTELveRbot', 'bETTELvERbot', 'BETTELvERbot', 'bETTELverBot', 'BETTELverBot', 'bETTELvErBot', 'BETTELvErBot', 'bETTELveRBot', 'BETTELveRBot', 'bETTELvERBot', 'BETTELvERBot', 'bETTELverbOt', 'BETTELverbOt', 'bETTELvErbOt', 'BETTELvErbOt', 'bETTELveRbOt', 'BETTELveRbOt', 'bETTELvERbOt', 'BETTELvERbOt', 'bETTELverBOt', 'BETTELverBOt', 'bETTELvErBOt', 'BETTELvErBOt', 'bETTELveRBOt', 'BETTELveRBOt', 'bETTELvERBOt', 'BETTELvERBOt', 'bETTELverboT', 'BETTELverboT', 'bETTELvErboT', 'BETTELvErboT', 'bETTELveRboT', 'BETTELveRboT', 'bETTELvERboT', 'BETTELvERboT', 'bETTELverBoT', 'BETTELverBoT', 'bETTELvErBoT', 'BETTELvErBoT', 'bETTELveRBoT', 'BETTELveRBoT', 'bETTELvERBoT', 'BETTELvERBoT', 'bETTELverbOT', 'BETTELverbOT', 'bETTELvErbOT', 'BETTELvErbOT', 'bETTELveRbOT', 'BETTELveRbOT', 'bETTELvERbOT', 'BETTELvERbOT', 'bETTELverBOT', 'BETTELverBOT', 'bETTELvErBOT', 'BETTELvErBOT', 'bETTELveRBOT', 'BETTELveRBOT', 'bETTELvERBOT', 'BETTELvERBOT']",0,3,reverse
tageseltern,SeSsA,"['tAgeSeltern', 'TAgeSeltern', 'tAgeSeLtern', 'TAgeSeLtern', 'tAgeSelTern', 'TAgeSelTern', 'tAgeSeLTern', 'TAgeSeLTern', 'tAgeSeltErn', 'TAgeSeltErn', 'tAgeSeLtErn', 'TAgeSeLtErn', 'tAgeSelTErn', 'TAgeSelTErn', 'tAgeSeLTErn', 'TAgeSeLTErn', 'tAgeSelteRn', 'TAgeSelteRn', 'tAgeSeLteRn', 'TAgeSeLteRn', 'tAgeSelTeRn', 'TAgeSelTeRn', 'tAgeSeLTeRn', 'TAgeSeLTeRn', 'tAgeSeltERn', 'TAgeSeltERn', 'tAgeSeLtERn', 'TAgeSeLtERn', 'tAgeSelTERn', 'TAgeSelTERn', 'tAgeSeLTERn', 'TAgeSeLTERn', 'tAgeSelterN', 'TAgeSelterN', 'tAgeSeLterN', 'TAgeSeLterN', 'tAgeSelTerN', 'TAgeSelTerN', 'tAgeSeLTerN', 'TAgeSeLTerN', 'tAgeSeltErN', 'TAgeSeltErN', 'tAgeSeLtErN', 'TAgeSeLtErN', 'tAgeSelTErN', 'TAgeSelTErN', 'tAgeSeLTErN', 'TAgeSeLTErN', 'tAgeSelteRN', 'TAgeSelteRN', 'tAgeSeLteRN', 'TAgeSeLteRN', 'tAgeSelTeRN', 'TAgeSelTeRN', 'tAgeSeLTeRN', 'TAgeSeLTeRN', 'tAgeSeltERN', 'TAgeSeltERN', 'tAgeSeLtERN', 'TAgeSeLtERN', 'tAgeSelTERN', 'TAgeSelTERN', 'tAgeSeLTERN', 'TAgeSeLTERN']",1,1,reverse
pâtissier,SIggI,"['pâtIssIer', 'PâtIssIer', 'pÂtIssIer', 'PÂtIssIer', 'pâTIssIer', 'PâTIssIer', 'pÂTIssIer', 'PÂTIssIer', 'pâtIssIeR', 'PâtIssIeR', 'pÂtIssIeR', 'PÂtIssIeR', 'pâTIssIeR', 'PâTIssIeR', 'pÂTIssIeR', 'PÂTIssIeR']",3,1,reverse
gelauert,TUPFT,"['geLAUERt', 'GeLAUERt', 'gELAUERt', 'GELAUERt']",1,3,reverse
herrendiener,TRÄNT,"['herreNDiENer', 'HerreNDiENer', 'hErreNDiENer', 'HErreNDiENer', 'heRreNDiENer', 'HeRreNDiENer', 'hERreNDiENer', 'HERreNDiENer', 'herReNDiENer', 'HerReNDiENer', 'hErReNDiENer', 'HErReNDiENer', 'heRReNDiENer', 'HeRReNDiENer', 'hERReNDiENer', 'HERReNDiENer', 'herrENDiENer', 'HerrENDiENer', 'hErrENDiENer', 'HErrENDiENer', 'heRrENDiENer', 'HeRrENDiENer', 'hERrENDiENer', 'HERrENDiENer', 'herRENDiENer', 'HerRENDiENer', 'hErRENDiENer', 'HErRENDiENer', 'heRRENDiENer', 'HeRRENDiENer', 'hERRENDiENer', 'HERRENDiENer', 'herreNDiENeR', 'HerreNDiENeR', 'hErreNDiENeR', 'HErreNDiENeR', 'heRreNDiENeR', 'HeRreNDiENeR', 'hERreNDiENeR', 'HERreNDiENeR', 'herReNDiENeR', 'HerReNDiENeR', 'hErReNDiENeR', 'HErReNDiENeR', 'heRReNDiENeR', 'HeRReNDiENeR', 'hERReNDiENeR', 'HERReNDiENeR', 'herrENDiENeR', 'HerrENDiENeR', 'hErrENDiENeR', 'HErrENDiENeR', 'heRrENDiENeR', 'HeRrENDiENeR', 'hERrENDiENeR', 'HERrENDiENeR', 'herRENDiENeR', 'HerRENDiENeR', 'hErRENDiENeR', 'HErRENDiENeR', 'heRRENDiENeR', 'HeRRENDiENeR', 'hERRENDiENeR', 'HERRENDiENeR']",4,3,reverse
befreundeter,TILTH,"['bEFREUndeter', 'BEFREUndeter', 'bEFREUnDeter', 'BEFREUnDeter', 'bEFREUndEter', 'BEFREUndEter', 'bEFREUnDEter', 'BEFREUnDEter', 'bEFREUndeTer', 'BEFREUndeTer', 'bEFREUnDeTer', 'BEFREUnDeTer', 'bEFREUndETer', 'BEFREUndETer', 'bEFREUnDETer', 'BEFREUnDETer', 'bEFREUndetEr', 'BEFREUndetEr', 'bEFREUnDetEr', 'BEFREUnDetEr', 'bEFREUndEtEr', 'BEFREUndEtEr', 'bEFREUnDEtEr', 'BEFREUnDEtEr', 'bEFREUndeTEr', 'BEFREUndeTEr', 'bEFREUnDeTEr', 'BEFREUnDeTEr', 'bEFREUndETEr', 'BEFREUndETEr', 'bEFREUnDETEr', 'BEFREUnDETEr', 'bEFREUndeteR', 'BEFREUndeteR', 'bEFREUnDeteR', 'BEFREUnDeteR', 'bEFREUndEteR', 'BEFREUndEteR', 'bEFREUnDEteR', 'BEFREUnDEteR', 'bEFREUndeTeR', 'BEFREUndeTeR', 'bEFREUnDeTeR', 'BEFREUnDeTeR', 'bEFREUndETeR', 'BEFREUndETeR', 'bEFREUnDETeR', 'BEFREUnDETeR', 'bEFREUndetER', 'BEFREUndetER', 'bEFREUnDetER', 'BEFREUnDetER', 'bEFREUndEtER', 'BEFREUndEtER', 'bEFREUnDEtER', 'BEFREUnDEtER', 'bEFREUndeTER', 'BEFREUndeTER', 'bEFREUnDeTER', 'BEFREUnDeTER', 'bEFREUndETER', 'BEFREUndETER', 'bEFREUnDETER', 'BEFREUnDETER']",0,3,reverse
pipettieren,TITRE,"['pipettIEREN', 'pIpettIEREN', 'piPettIEREN', 'pIPettIEREN', 'pipEttIEREN', 'pIpEttIEREN', 'piPEttIEREN', 'pIPEttIEREN', 'pipeTtIEREN', 'pIpeTtIEREN', 'piPeTtIEREN', 'pIPeTtIEREN', 'pipETtIEREN', 'pIpETtIEREN', 'piPETtIEREN', 'pIPETtIEREN', 'pipetTIEREN', 'pIpetTIEREN', 'piPetTIEREN', 'pIPetTIEREN', 'pipEtTIEREN', 'pIpEtTIEREN', 'piPEtTIEREN', 'pIPEtTIEREN', 'pipeTTIEREN', 'pIpeTTIEREN', 'piPeTTIEREN', 'pIPeTTIEREN', 'pipETTIEREN', 'pIpETTIEREN', 'piPETTIEREN', 'pIPETTIEREN']",5,3,reverse
gutzuheißen,SeeKS,"['gutzuheiSSen', 'GutzuheiSSen', 'gUtzuheiSSen', 'GUtzuheiSSen', 'guTzuheiSSen', 'GuTzuheiSSen', 'gUTzuheiSSen', 'GUTzuheiSSen', 'gutZuheiSSen', 'GutZuheiSSen', 'gUtZuheiSSen', 'GUtZuheiSSen', 'guTZuheiSSen', 'GuTZuheiSSen', 'gUTZuheiSSen', 'GUTZuheiSSen', 'gutzUheiSSen', 'GutzUheiSSen', 'gUtzUheiSSen', 'GUtzUheiSSen', 'guTzUheiSSen', 'GuTzUheiSSen', 'gUTzUheiSSen', 'GUTzUheiSSen', 'gutZUheiSSen', 'GutZUheiSSen', 'gUtZUheiSSen', 'GUtZUheiSSen', 'guTZUheiSSen', 'GuTZUheiSSen', 'gUTZUheiSSen', 'GUTZUheiSSen', 'gutzuHeiSSen', 'GutzuHeiSSen', 'gUtzuHeiSSen', 'GUtzuHeiSSen', 'guTzuHeiSSen', 'GuTzuHeiSSen', 'gUTzuHeiSSen', 'GUTzuHeiSSen', 'gutZuHeiSSen', 'GutZuHeiSSen', 'gUtZuHeiSSen', 'GUtZuHeiSSen', 'guTZuHeiSSen', 'GuTZuHeiSSen', 'gUTZuHeiSSen', 'GUTZuHeiSSen', 'gutzUHeiSSen', 'GutzUHeiSSen', 'gUtzUHeiSSen', 'GUtzUHeiSSen', 'guTzUHeiSSen', 'GuTzUHeiSSen', 'gUTzUHeiSSen', 'GUTzUHeiSSen', 'gutZUHeiSSen', 'GutZUHeiSSen', 'gUtZUHeiSSen', 'GUtZUHeiSSen', 'guTZUHeiSSen', 'GuTZUHeiSSen', 'gUTZUHeiSSen', 'GUTZUHeiSSen', 'gutzuheiSSeN', 'GutzuheiSSeN', 'gUtzuheiSSeN', 'GUtzuheiSSeN', 'guTzuheiSSeN', 'GuTzuheiSSeN', 'gUTzuheiSSeN', 'GUTzuheiSSeN', 'gutZuheiSSeN', 'GutZuheiSSeN', 'gUtZuheiSSeN', 'GUtZuheiSSeN', 'guTZuheiSSeN', 'GuTZuheiSSeN', 'gUTZuheiSSeN', 'GUTZuheiSSeN', 'gutzUheiSSeN', 'GutzUheiSSeN', 'gUtzUheiSSeN', 'GUtzUheiSSeN', 'guTzUheiSSeN', 'GuTzUheiSSeN', 'gUTzUheiSSeN', 'GUTzUheiSSeN', 'gutZUheiSSeN', 'GutZUheiSSeN', 'gUtZUheiSSeN', 'GUtZUheiSSeN', 'guTZUheiSSeN', 'GuTZUheiSSeN', 'gUTZUheiSSeN', 'GUTZUheiSSeN', 'gutzuHeiSSeN', 'GutzuHeiSSeN', 'gUtzuHeiSSeN', 'GUtzuHeiSSeN', 'guTzuHeiSSeN', 'GuTzuHeiSSeN', 'gUTzuHeiSSeN', 'GUTzuHeiSSeN', 'gutZuHeiSSeN', 'GutZuHeiSSeN', 'gUtZuHeiSSeN', 'GUtZuHeiSSeN', 'guTZuHeiSSeN', 'GuTZuHeiSSeN', 'gUTZuHeiSSeN', 'GUTZuHeiSSeN', 'gutzUHeiSSeN', 'GutzUHeiSSeN', 'gUtzUHeiSSeN', 'GUtzUHeiSSeN', 'guTzUHeiSSeN', 'GuTzUHeiSSeN', 'gUTzUHeiSSeN', 'GUTzUHeiSSeN', 'gutZUHeiSSeN', 'GutZUHeiSSeN', 'gUtZUHeiSSeN', 'GUtZUHeiSSeN', 'guTZUHeiSSeN', 'GuTZUHeiSSeN', 'gUTZUHeiSSeN', 'GUTZUHeiSSeN']",6,1,reverse
lustvollem,meLde,"['lustvoLLeM', 'lUstvoLLeM', 'luStvoLLeM', 'lUStvoLLeM', 'lusTvoLLeM', 'lUsTvoLLeM', 'luSTvoLLeM', 'lUSTvoLLeM', 'lustVoLLeM', 'lUstVoLLeM', 'luStVoLLeM', 'lUStVoLLeM', 'lusTVoLLeM', 'lUsTVoLLeM', 'luSTVoLLeM', 'lUSTVoLLeM', 'lustvOLLeM', 'lUstvOLLeM', 'luStvOLLeM', 'lUStvOLLeM', 'lusTvOLLeM', 'lUsTvOLLeM', 'luSTvOLLeM', 'lUSTvOLLeM', 'lustVOLLeM', 'lUstVOLLeM', 'luStVOLLeM', 'lUStVOLLeM', 'lusTVOLLeM', 'lUsTVOLLeM', 'luSTVOLLeM', 'lUSTVOLLeM']",5,7,reverse
versickern,SicKe,"['verSicKern', 'VerSicKern', 'vErSicKern', 'VErSicKern', 'veRSicKern', 'VeRSicKern', 'vERSicKern', 'VERSicKern', 'verSicKeRn', 'VerSicKeRn', 'vErSicKeRn', 'VErSicKeRn', 'veRSicKeRn', 'VeRSicKeRn', 'vERSicKeRn', 'VERSicKeRn', 'verSicKerN', 'VerSicKerN', 'vErSicKerN', 'VErSicKerN', 'veRSicKerN', 'VeRSicKerN', 'vERSicKerN', 'VERSicKerN', 'verSicKeRN', 'VerSicKeRN', 'vErSicKeRN', 'VErSicKeRN', 'veRSicKeRN', 'VeRSicKeRN', 'vERSicKeRN', 'VERSicKeRN']",3,1,reverse
vliestapete,ETAPE,"['vliestAPETE', 'vLiestAPETE', 'vlIestAPETE', 'vLIestAPETE', 'vliEstAPETE', 'vLiEstAPETE', 'vlIEstAPETE', 'vLIEstAPETE', 'vlieStAPETE', 'vLieStAPETE', 'vlIeStAPETE', 'vLIeStAPETE', 'vliEStAPETE', 'vLiEStAPETE', 'vlIEStAPETE', 'vLIEStAPETE', 'vliesTAPETE', 'vLiesTAPETE', 'vlIesTAPETE', 'vLIesTAPETE', 'vliEsTAPETE', 'vLiEsTAPETE', 'vlIEsTAPETE', 'vLIEsTAPETE', 'vlieSTAPETE', 'vLieSTAPETE', 'vlIeSTAPETE', 'vLIeSTAPETE', 'vliESTAPETE', 'vLiESTAPETE', 'vlIESTAPETE', 'vLIESTAPETE']",5,3,reverse
umgekehrten,SiSsY,"['uMgeKehrten', 'UMgeKehrten', 'uMgeKeHrten', 'UMgeKeHrten', 'uMgeKehRten', 'UMgeKehRten', 'uMgeKeHRten', 'UMgeKeHRten', 'uMgeKehrTen', 'UMgeKehrTen', 'uMgeKeHrTen', 'UMgeKeHrTen', 'uMgeKehRTen', 'UMgeKehRTen', 'uMgeKeHRTen', 'UMgeKeHRTen', 'uMgeKehrtEn', 'UMgeKehrtEn', 'uMgeKeHrtEn', 'UMgeKeHrtEn', 'uMgeKehRtEn', 'UMgeKehRtEn', 'uMgeKeHRtEn', 'UMgeKeHRtEn', 'uMgeKehrTEn', 'UMgeKehrTEn', 'uMgeKeHrTEn', 'UMgeKeHrTEn', 'uMgeKehRTEn', 'UMgeKehRTEn', 'uMgeKeHRTEn', 'UMgeKeHRTEn', 'uMgeKehrteN', 'UMgeKehrteN', 'uMgeKeHrteN', 'UMgeKeHrteN', 'uMgeKehRteN', 'UMgeKehRteN', 'uMgeKeHRteN', 'UMgeKeHRteN', 'uMgeKehrTeN', 'UMgeKehrTeN', 'uMgeKeHrTeN', 'UMgeKeHrTeN', 'uMgeKehRTeN', 'UMgeKehRTeN', 'uMgeKeHRTeN', 'UMgeKeHRTeN', 'uMgeKehrtEN', 'UMgeKehrtEN', 'uMgeKeHrtEN', 'UMgeKeHrtEN', 'uMgeKehRtEN', 'UMgeKehRtEN', 'uMgeKeHRtEN', 'UMgeKeHRtEN', 'uMgeKehrTEN', 'UMgeKehrTEN', 'uMgeKeHrTEN', 'UMgeKeHrTEN', 'uMgeKehRTEN', 'UMgeKehRTEN', 'uMgeKeHRTEN', 'UMgeKeHRTEN']",1,1,reverse
beißer,SeeKS,"['beiSSer', 'BeiSSer', 'beiSSeR', 'BeiSSeR']",1,1,reverse
antependium,TATEN,"['anTEPENdium', 'AnTEPENdium', 'aNTEPENdium', 'ANTEPENdium', 'anTEPENdIum', 'AnTEPENdIum', 'aNTEPENdIum', 'ANTEPENdIum', 'anTEPENdiUm', 'AnTEPENdiUm', 'aNTEPENdiUm', 'ANTEPENdiUm', 'anTEPENdIUm', 'AnTEPENdIUm', 'aNTEPENdIUm', 'ANTEPENdIUm', 'anTEPENdiuM', 'AnTEPENdiuM', 'aNTEPENdiuM', 'ANTEPENdiuM', 'anTEPENdIuM', 'AnTEPENdIuM', 'aNTEPENdIuM', 'ANTEPENdIuM', 'anTEPENdiUM', 'AnTEPENdiUM', 'aNTEPENdiUM', 'ANTEPENdiUM', 'anTEPENdIUM', 'AnTEPENdIUM', 'aNTEPENdIUM', 'ANTEPENdIUM']",1,3,reverse
bearbeitern,NITER,"['BearbeiTERN', 'BEarbeiTERN', 'BeArbeiTERN', 'BEArbeiTERN', 'BeaRbeiTERN', 'BEaRbeiTERN', 'BeARbeiTERN', 'BEARbeiTERN', 'BearBeiTERN', 'BEarBeiTERN', 'BeArBeiTERN', 'BEArBeiTERN', 'BeaRBeiTERN', 'BEaRBeiTERN', 'BeARBeiTERN', 'BEARBeiTERN', 'BearbEiTERN', 'BEarbEiTERN', 'BeArbEiTERN', 'BEArbEiTERN', 'BeaRbEiTERN', 'BEaRbEiTERN', 'BeARbEiTERN', 'BEARbEiTERN', 'BearBEiTERN', 'BEarBEiTERN', 'BeArBEiTERN', 'BEArBEiTERN', 'BeaRBEiTERN', 'BEaRBEiTERN', 'BeARBEiTERN', 'BEARBEiTERN', 'BearbeITERN', 'BEarbeITERN', 'BeArbeITERN', 'BEArbeITERN', 'BeaRbeITERN', 'BEaRbeITERN', 'BeARbeITERN', 'BEARbeITERN', 'BearBeITERN', 'BEarBeITERN', 'BeArBeITERN', 'BEArBeITERN', 'BeaRBeITERN', 'BEaRBeITERN', 'BeARBeITERN', 'BEARBeITERN', 'BearbEITERN', 'BEarbEITERN', 'BeArbEITERN', 'BEArbEITERN', 'BeaRbEITERN', 'BEaRbEITERN', 'BeARbEITERN', 'BEARbEITERN', 'BearBEITERN', 'BEarBEITERN', 'BeArBEITERN', 'BEArBEITERN', 'BeaRBEITERN', 'BEaRBEITERN', 'BeARBEITERN', 'BEARBEITERN']",6,3,reverse
expats,EPACT,['eXPATS'],0,3,reverse
handyspiele,TRAYS,"['handySPIELe', 'HandySPIELe', 'hAndySPIELe', 'HAndySPIELe', 'haNdySPIELe', 'HaNdySPIELe', 'hANdySPIELe', 'HANdySPIELe', 'hanDySPIELe', 'HanDySPIELe', 'hAnDySPIELe', 'HAnDySPIELe', 'haNDySPIELe', 'HaNDySPIELe', 'hANDySPIELe', 'HANDySPIELe', 'handYSPIELe', 'HandYSPIELe', 'hAndYSPIELe', 'HAndYSPIELe', 'haNdYSPIELe', 'HaNdYSPIELe', 'hANdYSPIELe', 'HANdYSPIELe', 'hanDYSPIELe', 'HanDYSPIELe', 'hAnDYSPIELe', 'HAnDYSPIELe', 'haNDYSPIELe', 'HaNDYSPIELe', 'hANDYSPIELe', 'HANDYSPIELe']",4,3,reverse
buchinhalt,hagia,"['buchinhalt', 'Buchinhalt', 'bUchinhalt', 'BUchinhalt', 'buChinhalt', 'BuChinhalt', 'bUChinhalt', 'BUChinhalt', 'bucHinhalt', 'BucHinhalt', 'bUcHinhalt', 'BUcHinhalt', 'buCHinhalt', 'BuCHinhalt', 'bUCHinhalt', 'BUCHinhalt', 'buchinhalT', 'BuchinhalT', 'bUchinhalT', 'BUchinhalT', 'buChinhalT', 'BuChinhalT', 'bUChinhalT', 'BUChinhalT', 'bucHinhalT', 'BucHinhalT', 'bUcHinhalT', 'BUcHinhalT', 'buCHinhalT', 'BuCHinhalT', 'bUCHinhalT', 'BUCHinhalT']",3,4,reverse
entrée,TRiENT,['ENTRÉE'],0,3,reverse
butternut,UNITE,"['buttERNUT', 'bUttERNUT', 'buTtERNUT', 'bUTtERNUT', 'butTERNUT', 'bUtTERNUT', 'buTTERNUT', 'bUTTERNUT']",3,3,reverse
beinarterien,TRITE,"['beinartERIEN', 'bEinartERIEN', 'beInartERIEN', 'bEInartERIEN', 'beiNartERIEN', 'bEiNartERIEN', 'beINartERIEN', 'bEINartERIEN', 'beinArtERIEN', 'bEinArtERIEN', 'beInArtERIEN', 'bEInArtERIEN', 'beiNArtERIEN', 'bEiNArtERIEN', 'beINArtERIEN', 'bEINArtERIEN', 'beinaRtERIEN', 'bEinaRtERIEN', 'beInaRtERIEN', 'bEInaRtERIEN', 'beiNaRtERIEN', 'bEiNaRtERIEN', 'beINaRtERIEN', 'bEINaRtERIEN', 'beinARtERIEN', 'bEinARtERIEN', 'beInARtERIEN', 'bEInARtERIEN', 'beiNARtERIEN', 'bEiNARtERIEN', 'beINARtERIEN', 'bEINARtERIEN', 'beinarTERIEN', 'bEinarTERIEN', 'beInarTERIEN', 'bEInarTERIEN', 'beiNarTERIEN', 'bEiNarTERIEN', 'beINarTERIEN', 'bEINarTERIEN', 'beinArTERIEN', 'bEinArTERIEN', 'beInArTERIEN', 'bEInArTERIEN', 'beiNArTERIEN', 'bEiNArTERIEN', 'beINArTERIEN', 'bEINArTERIEN', 'beinaRTERIEN', 'bEinaRTERIEN', 'beInaRTERIEN', 'bEInaRTERIEN', 'beiNaRTERIEN', 'bEiNaRTERIEN', 'beINaRTERIEN', 'bEINaRTERIEN', 'beinARTERIEN', 'bEinARTERIEN', 'beInARTERIEN', 'bEInARTERIEN', 'beiNARTERIEN', 'bEiNARTERIEN', 'beINARTERIEN', 'bEINARTERIEN']",6,3,reverse
herantritt,EERIE,"['HerantRITT', 'HErantRITT', 'HeRantRITT', 'HERantRITT', 'HerAntRITT', 'HErAntRITT', 'HeRAntRITT', 'HERAntRITT', 'HeraNtRITT', 'HEraNtRITT', 'HeRaNtRITT', 'HERaNtRITT', 'HerANtRITT', 'HErANtRITT', 'HeRANtRITT', 'HERANtRITT', 'HeranTRITT', 'HEranTRITT', 'HeRanTRITT', 'HERanTRITT', 'HerAnTRITT', 'HErAnTRITT', 'HeRAnTRITT', 'HERAnTRITT', 'HeraNTRITT', 'HEraNTRITT', 'HeRaNTRITT', 'HERaNTRITT', 'HerANTRITT', 'HErANTRITT', 'HeRANTRITT', 'HERANTRITT']",5,3,reverse
pelztiere,TITRE,"['PelztIERE', 'PElztIERE', 'PeLztIERE', 'PELztIERE', 'PelZtIERE', 'PElZtIERE', 'PeLZtIERE', 'PELZtIERE', 'PelzTIERE', 'PElzTIERE', 'PeLzTIERE', 'PELzTIERE', 'PelZTIERE', 'PElZTIERE', 'PeLZTIERE', 'PELZTIERE']",4,3,reverse
volontariate,RIPEN,"['volonTARIAte', 'VolonTARIAte', 'vOlonTARIAte', 'VOlonTARIAte', 'voLonTARIAte', 'VoLonTARIAte', 'vOLonTARIAte', 'VOLonTARIAte', 'volOnTARIAte', 'VolOnTARIAte', 'vOlOnTARIAte', 'VOlOnTARIAte', 'voLOnTARIAte', 'VoLOnTARIAte', 'vOLOnTARIAte', 'VOLOnTARIAte', 'voloNTARIAte', 'VoloNTARIAte', 'vOloNTARIAte', 'VOloNTARIAte', 'voLoNTARIAte', 'VoLoNTARIAte', 'vOLoNTARIAte', 'VOLoNTARIAte', 'volONTARIAte', 'VolONTARIAte', 'vOlONTARIAte', 'VOlONTARIAte', 'voLONTARIAte', 'VoLONTARIAte', 'vOLONTARIAte', 'VOLONTARIAte', 'volonTARIAtE', 'VolonTARIAtE', 'vOlonTARIAtE', 'VOlonTARIAtE', 'voLonTARIAtE', 'VoLonTARIAtE', 'vOLonTARIAtE', 'VOLonTARIAtE', 'volOnTARIAtE', 'VolOnTARIAtE', 'vOlOnTARIAtE', 'VOlOnTARIAtE', 'voLOnTARIAtE', 'VoLOnTARIAtE', 'vOLOnTARIAtE', 'VOLOnTARIAtE', 'voloNTARIAtE', 'VoloNTARIAtE', 'vOloNTARIAtE', 'VOloNTARIAtE', 'voLoNTARIAtE', 'VoLoNTARIAtE', 'vOLoNTARIAtE', 'VOLoNTARIAtE', 'volONTARIAtE', 'VolONTARIAtE', 'vOlONTARIAtE', 'VOlONTARIAtE', 'voLONTARIAtE', 'VoLONTARIAtE', 'vOLONTARIAtE', 'VOLONTARIAtE']",4,3,reverse
frittieren,TITRE,"['frittIEREN', 'fRittIEREN', 'frIttIEREN', 'fRIttIEREN', 'friTtIEREN', 'fRiTtIEREN', 'frITtIEREN', 'fRITtIEREN', 'fritTIEREN', 'fRitTIEREN', 'frItTIEREN', 'fRItTIEREN', 'friTTIEREN', 'fRiTTIEREN', 'frITTIEREN', 'fRITTIEREN']",4,3,reverse
